id,url,title,subtitle,claps,responses,reading_time,publication,date,title_length,subtitle_length
1482,https://towardsdatascience.com/treat-yourself-using-the-black-library-when-writing-python-code-7626b6099247,treat_yourself_using_the_“black”_library_when_writing_python code,the_easiest_way_to_have_a “single…,276.0,2,6,towards_data_science,13-01-2023,65,34
1483,https://towardsdatascience.com/a-framework-for-analyzing-churn-370d2283b75c,a_framework_for_analyzing_churn,"a_step-by-step_guide_to_performing_a_customer_churn_analysis,_using a…",105.0,1,14,towards_data_science,13-01-2023,31,70
1484,https://towardsdatascience.com/will-a-training-break-ruin-my-marathon-465e94cb949e,will_a_training_break_ruin_my_marathon?,a_large-scale_data_analysis_of_the_performance_costs of…,30.0,0,10,towards_data_science,13-01-2023,39,56
1485,https://towardsdatascience.com/context-enriched-data-the-secret-superpower-for-your-deep-learning-model-549826a5fb3d,"<strong_class=""markup--strong_markup--h3-strong"">context-enriched_data:_the_secret_superpower_for_your_deep_learning model</strong>",design_better_prediction…,47.0,1,11,towards_data_science,13-01-2023,131,25
1486,https://towardsdatascience.com/first-steps-in-the-world-of-reinforcement-learning-using-python-b843b76538e3,first_steps_in_the_world_of_reinforcement_learning_using python,original_python_implementation_of how…,37.0,1,15,towards_data_science,13-01-2023,63,38
1487,https://towardsdatascience.com/five-software-engineering-principles-for-collaborative-data-science-ab26667a311,five_software_engineering_principles_for_collaborative_data science,reproducible_data_science_projects…,17.0,1,10,towards_data_science,13-01-2023,67,35
1488,https://towardsdatascience.com/no-code-ml-platforms-boon-or-bane-eee27290245d,no-code_ml_platforms:_boon_or bane?,a_deep_dive_to_understand_how_no-code_platforms_aid in…,73.0,1,9,towards_data_science,13-01-2023,35,55
1489,https://towardsdatascience.com/pandas-to-csv-aab4ac27c455,how_to_write_pandas_dataframe_to_csv file,taking_advantage_of_all_the_options_available_when writing…,25.0,0,5,towards_data_science,13-01-2023,41,59
1490,https://towardsdatascience.com/text-correction-using-nlp-b68c7233b86,"<strong_class=""markup--strong_markup--h3-strong"">text_correction_using nlp</strong>","<strong_class=""markup--strong_markup--h4-strong"">detecting_and_correcting_common_errors:_problems_and methods</strong>",48.0,0,19,towards_data_science,13-01-2023,83,118
1491,https://towardsdatascience.com/solve-a-mystery-box-like-a-data-scientist-f9ee9570ba52,solve_a_mystery_box_like_a_data_scientist,"get_data,_train_vit,_minimize_problem;_and_way_too overkill",48.0,0,17,towards_data_science,13-01-2023,41,59
1492,https://towardsdatascience.com/analyzing-chess960-data-da5c8cdb01de,analyzing_chess960 data,using_more_than_14m_chess960_games_to_find_if_there’s_a_variation_that’s…,90.0,0,12,towards_data_science,13-01-2023,23,73
1493,https://towardsdatascience.com/analysing-nyc-yellow-taxi-trip-records-with-interpretml-d4421bff32ac,analysing_nyc_yellow_taxi_trip_records_with_interpretml,regression_analysis_and_counterfactual…,6.0,1,9,towards_data_science,13-01-2023,55,39
1494,https://towardsdatascience.com/5-benefits-of-data-sharing-5ad8efde3385,5_benefits_of_data sharing,democratize_your_data_to_unlock_its_full_potential,82.0,1,6,towards_data_science,13-01-2023,26,50
1495,https://towardsdatascience.com/python-help-function-explained-fba9c15f42b1,python_help()_function_explained,in_this_article_we_will_explore_how_to_use_the_python_,73.0,0,4,towards_data_science,13-01-2023,32,54
1496,https://uxdesign.cc/here-to-get-an-ai-to-write-a-cover-letter-for-every-position-you-apply-to-91b0fde1f2b8,here_to_get_an_ai_to_write_a_cover_letter_for_every_position_you_apply to,chatgpt_can_teach_you_to be…,605.0,9,6,ux_collective,13-01-2023,73,28
1497,https://uxdesign.cc/now-that-chatgpt-is-here-can-we-please-let-lorem-ipsum-die-722cf838c2d8,"now_that_chatgpt_is_here,_can_we_please_let_lorem_ipsum die?",chatgpt_can_ensure_you_have_real text…,493.0,13,5,ux_collective,13-01-2023,60,38
1498,https://uxdesign.cc/why-your-design-team-hates-disabled-features-1c7ef6bfdc03,why_your_design_team_hates_disabled features,understanding_why_designers_dislike_disabling_features…,80.0,0,5,ux_collective,13-01-2023,44,55
1499,https://uxdesign.cc/culture-cognition-and-human-computer-interaction-4864c208f8ff,"culture,_cognition,_and_human-computer_interaction",understanding_the_impact_of_culture_on_technology…,130.0,2,12,ux_collective,13-01-2023,50,50
1500,https://uxdesign.cc/sonys-video-game-controllers-and-the-disability-tax-4a2cbbfc2f35,sony’s_video_game_controllers_and_the_disability_tax,0,551.0,2,4,ux_collective,13-01-2023,52,0
1501,https://uxdesign.cc/now-is-a-good-time-to-multiply-your-design-teams-capacity-88b9f1dda328,now_is_a_good_time_to_multiply_your_design_team’s capacity,0,114.0,0,8,ux_collective,13-01-2023,58,0
1502,https://uxdesign.cc/nailing-the-professional-business-lingo-talk-for-the-casual-speaker-677f43e6c2d1,nailing_the_professional_business_lingo_talk_for_the_casual speaker,0,91.0,0,5,ux_collective,13-01-2023,67,0
1503,https://medium.com/swlh/apple-vs-google-a-privacy-comparison-d172cb21a2ad,apple_vs._google:_a_privacy_comparison,the_real_cost_of_using google.,597.0,5,5,the_startup,13-01-2023,38,30
1504,https://medium.com/swlh/how-to-build-easy-to-use-second-brain-with-notion-281b16443995,how_to_build_easy_to_use_second_brain_with notion,"simple_but_feature-rich_system_for_notes, tasks…",275.0,1,9,the_startup,13-01-2023,49,48
1505,https://medium.com/swlh/turning-pro-3-mindset-shifts-that-can-make-you-earn-a-full-time-living-as-a-creator-this-year-eda427df1288,turning_pro:_3_mindset_shifts_that_can_make_you_earn_a_full-time_living_as_a_creator_this year,0,500.0,8,3,the_startup,13-01-2023,94,0
1506,https://medium.com/swlh/think-its-better-to-go-solo-here-s-the-ugly-underbelly-of-being-an-entrepreneur-f5baf65f6ae2,think_it’s_better_to_go_solo?_here’s_the_ugly_underbelly_of_being_an_entrepreneur,and_what_people need…,120.0,1,8,the_startup,13-01-2023,81,21
1507,https://medium.com/swlh/heres-how-i-d-snag-that-promotion-i-ve-always-wanted-without-trying-too-hard-6a21c55aec8d,"<strong_class=""markup--strong_markup--h3-strong"">here’s_how_i’d_snag_that_promotion_i’ve_always_wanted_without_trying_too hard</strong>",…_in_the_next_12 months,151.0,1,5,the_startup,13-01-2023,135,23
1508,https://medium.com/swlh/7-powerful-habits-i-adopted-to-stay-motivated-as-a-solopreneur-d1a2f76fb7ed,7_powerful_habits_i_adopted_to_stay_motivated_as_a_solopreneur,0,251.0,2,6,the_startup,13-01-2023,62,0
1509,https://medium.com/swlh/5-ways-to-supercharge-blog-post-titles-using-numbers-71955472d82d,5_ways_to_supercharge_blog_post_titles_using numbers,get_more_views_through_the_psychology_of numbers,236.0,1,4,the_startup,13-01-2023,52,48
1510,https://writingcooperative.com/the-creator-economy-is-about-selling-pipe-dreams-to-the-average-loser-7a83a3fa31ed,the_creator_economy_is_about_selling_pipe_dreams_to_the_average loser,0,0.0,0,3,the_writing_cooperative,13-01-2023,69,0
1511,https://writingcooperative.com/americas-most-cinematic-novelist-made-up-his-10-rules-for-writing-on-the-spot-7f8ced5f9b04,america’s_most_cinematic_novelist_made_up_his_10_rules_for_writing_on_the spot,with_over_two dozen…,775.0,15,6,the_writing_cooperative,13-01-2023,78,20
1512,https://writingcooperative.com/the-writing-brain-versus-the-speaking-brain-e7ae33dafd37,the_writing_brain_versus_the_speaking brain,writing_is_as_writing does,506.0,4,5,the_writing_cooperative,13-01-2023,43,26
1513,https://writingcooperative.com/freelance-writers-is-your-writing-too-sesquipedalian-e91ead3f47ac,freelance_writers:_is_your_writing_too_sesquipedalian?,not_sure_what_it_is?_read_on_to_see_how to…,291.0,6,5,the_writing_cooperative,13-01-2023,54,43
1514,https://writingcooperative.com/the-right-writers-group-e2b417fb5d34,the_right_writers’ group,how_to_find_the_best_writers’_group_for_you_at_this_moment_in time,269.0,3,10,the_writing_cooperative,13-01-2023,24,66
1515,https://towardsdatascience.com/gpt-4-vs-chatgpt-an-exploration-of-training-performance-capabilities-and-limitations-35c990c133c5,"gpt-4_vs._chatgpt:_an_exploration_of_training,_performance,_capabilities,_and_limitations",0,857.0,15,7,towards_data_science,17-03-2023,89,0
1516,https://towardsdatascience.com/gradient-boosted-linear-regression-in-excel-a08522f13d6a,gradient_boosted_linear_regression_in excel,to_even_better_understand_gradient boosting,233.0,10,7,towards_data_science,17-03-2023,43,43
1517,https://towardsdatascience.com/google-med-palm-the-ai-clinician-a4482143d60e,google_med-palm:_the_ai_clinician,0,474.0,7,14,towards_data_science,17-03-2023,33,0
1518,https://towardsdatascience.com/clean-code-in-pytorch-best-practices-for-readable-ml-adfd798bf6df,clean_code_in_pytorch:_best_practices_for_readable ml,"five_tips_for_writing_clean,_efficient_and…",59.0,1,5,towards_data_science,17-03-2023,53,43
1519,https://towardsdatascience.com/creating-geospatial-heatmaps-with-pythons-plotly-and-folium-libraries-4159e98a1ae8,creating_geospatial_heatmaps_with_python’s_plotly_and_folium_libraries,two_great_python_options for…,99.0,1,6,towards_data_science,17-03-2023,70,29
1520,https://towardsdatascience.com/concurrently-train-multiple-time-series-models-over-spark-with-xgboost-c6d5ec4a6430,concurrently_train_multiple_time_series_models_over_spark_with xgboost,take_advantage_of the…,86.0,0,12,towards_data_science,17-03-2023,70,22
1521,https://towardsdatascience.com/do-you-really-need-a-feature-store-f71cf9586158,do_you_really_need_a_feature store?,feature_store — the_interface_between_raw_data_and_ml models,121.0,0,8,towards_data_science,17-03-2023,35,60
1522,https://towardsdatascience.com/the-hidden-linearity-in-polynomial-regression-333f1bed7aa5,the_hidden_linearity_in_polynomial_regression,from_two_perspectives_to_gain_a_better_understanding_of…,28.0,0,9,towards_data_science,17-03-2023,45,56
1523,https://towardsdatascience.com/improving-hebrew-q-a-models-via-prompting-20f5fb5a2f36,improving_hebrew_q&a_models_via_prompting,using_the_openai_api_and_pinecone db,31.0,0,13,towards_data_science,17-03-2023,41,36
1524,https://towardsdatascience.com/how-to-build-distributed-ml-applications-on-the-aws-cloud-with-kubernetes-and-oneapi-81535012d136,"<strong_class=""markup--strong_markup--h3-strong"">how_to_build_distributed_ml_applications_on_the_aws_cloud_with_kubernetes_and oneapi</strong>",0,108.0,2,12,towards_data_science,17-03-2023,142,0
1525,https://towardsdatascience.com/anomaly-detection-using-sigma-rules-part-5-flux-capacitor-optimization-118e538cf8c4,anomaly_detection_using_sigma_rules_(part_5)_flux_capacitor_optimization,"to_boost_performance,_we…",11.0,0,8,towards_data_science,17-03-2023,72,25
1526,https://towardsdatascience.com/embracing-automated-retraining-780ed49f9985,embracing_automated_retraining,how_to_move_away_from_retraining_at_a_set_cadence_(or_not_at_all) in…,4.0,0,7,towards_data_science,17-03-2023,30,69
1527,https://towardsdatascience.com/pump-dump-salami-espresso-shots-4c0fadc46fd9,pump_&_dump_salami_espresso shots,cutting_up_the_shot_to learn…,8.0,0,3,towards_data_science,17-03-2023,33,29
1528,https://uxdesign.cc/ux-lessons-from-a-pottery-professor-about-lean-product-design-1b8bd6ea889f,ux_lessons_from_a_pottery_professor_about_lean_product design,the_parable_of_the_pots:_would you…,792.0,7,6,ux_collective,17-03-2023,61,35
1529,https://uxdesign.cc/the-role-of-generative-ai-in-speculative-design-and-futures-thinking-3a45cc75dbde,the_role_of_generative_ai_in_speculative_design_and_futures thinking,generative_ai_can_become_a new…,398.0,3,13,ux_collective,17-03-2023,68,31
1530,https://medium.com/swlh/there-comes-a-point-in-everyones-career-when-we-discover-we-are-disposable-9dd2d84f753e,there_comes_a_point_in_everyone’s_career_when_we_discover_we_are_disposable,3_months_pregnant_and made…,1000.0,23,5,the_startup,17-03-2023,75,27
1531,https://medium.com/swlh/i-tried-3-ai-productivity-tools-to-make-my-job-easier-but-they-just-made-everything-harder-f575388d0966,"i_tried_3_ai_productivity_tools_to_make_my_job_easier,_but_they_just_made_everything_harder",0,204.0,0,6,the_startup,17-03-2023,91,0
1532,https://medium.com/swlh/12-freelance-client-red-flags-to-save-yourself-from-40b0e30dbef2,12_freelance_client_red_flags_to_save_yourself from,"if_you_see_any_of_these, run!",236.0,5,4,the_startup,17-03-2023,51,29
1533,https://medium.com/swlh/what-the-silicon-valley-bank-run-can-teach-content-creators-to-bulletproof-their-business-51e704558f0,what_the_silicon_valley_bank_run_can_teach_content_creators_about_bulletproofing_their_businesses,0,194.0,2,4,the_startup,17-03-2023,97,0
1534,https://medium.com/swlh/the-one-writing-tip-that-i-wish-i-discovered-sooner-to-succeed-online-63ea51f8c2b5,the_one_writing_tip_that_i_wish_i_discovered_sooner_to_succeed online.,dance_like_nobody_is_watching…,432.0,8,4,the_startup,17-03-2023,70,30
1535,https://writingcooperative.com/the-dirty-faucet-method-why-you-need-to-write-more-bad-articles-6cdd8a9fd11e,the_“dirty_faucet”_method:_why_you_need_to_write_more_bad articles,a_lesson_in_writing_from_ed sheeran,2600.0,45,4,the_writing_cooperative,17-03-2023,66,35
1536,https://writingcooperative.com/building-the-perfect-writing-structure-one-layer-at-a-time-57e27b34b3c4,building_the_perfect_writing_structure_one_layer_at_a time,"write_your_cake,_then_eat it!",278.0,2,6,the_writing_cooperative,17-03-2023,58,29
1537,https://writingcooperative.com/5-psychology-principles-you-can-apply-to-copywriting-697a6254523d,5_psychology_principles_you_can_apply_to_copywriting,what_i’ve_learned_in_my_years_as_a_psychology…,335.0,8,6,the_writing_cooperative,17-03-2023,52,46
1538,https://towardsdatascience.com/5-more-awesome-python-hidden-features-part-2-160a533c212b,5_more_awesome_python_hidden_features — part 2,0,189.0,2,5,towards_data_science,22-03-2023,46,0
1539,https://towardsdatascience.com/python-code-like-natural-english-ff5cb09e97b9,how_,pipes_are_an_incredibly_fantastic…,42.0,3,5,towards_data_science,22-03-2023,4,34
1540,https://towardsdatascience.com/deep-learning-for-forecasting-preprocessing-and-training-49d2198fc0e2,deep_learning_for_forecasting:_preprocessing_and training,how_to_train_deep_neural_networks using…,204.0,4,8,towards_data_science,22-03-2023,57,40
1541,https://towardsdatascience.com/understanding-different-cache-types-in-power-bi-f1e205f5956e,understanding_different_cache_types_in_power bi,did_you_know_that_power_bi_relies_on_two_different…,54.0,0,9,towards_data_science,22-03-2023,47,51
1542,https://towardsdatascience.com/desmystifying-curvelets-c6d88faba0bf,"<strong_class=""markup--strong_markup--h3-strong"">desmystifying_curvelets</strong>","learn_what_curvelets_are,_how they…",84.0,0,13,towards_data_science,22-03-2023,81,35
1543,https://towardsdatascience.com/an-ai-powered-analysis-of-our-postal-service-through-tweets-fa1764409905,an_ai-powered_analysis_of_our_postal_service_through tweets,0,17.0,1,13,towards_data_science,22-03-2023,59,0
1544,https://towardsdatascience.com/feature-subset-selection-6de1f05822b0,feature_subset_selection,a_tutorial_on_feature_selection_and_a_recommended_strategy,17.0,0,16,towards_data_science,22-03-2023,24,58
1545,https://towardsdatascience.com/native-support-of-categories-in-xgboost-how-does-it-work-d359096bd003,native_support_of_categories_in_xgboost:_how_does_it work?,0,102.0,2,6,towards_data_science,22-03-2023,58,0
1546,https://towardsdatascience.com/simple-explanations-of-basic-statistics-concepts-part-2-baa49db597ba,simple_explanations_of_basic_statistics_concepts_(part 2),simple_explanations_of_different_statistics…,113.0,0,7,towards_data_science,22-03-2023,57,44
1547,https://towardsdatascience.com/leveraging-data-analytics-for-sustainable-business-transformation-cfd8d71f97f5,leveraging_data_analytics_for_sustainable_business_transformation,learn_how_to_use_analytics_to_overcome_the_challenges_faced_in_scaling_green_initiatives_that_prevent_organizations_from_achieving…,51.0,0,11,towards_data_science,22-03-2023,65,131
1548,https://towardsdatascience.com/speed-typing-test-project-with-python-da1a56987a5b,speed_typing_test_project_with python,developing_a_speed_typing_test_project_with_python_to_evaluate…,292.0,1,8,towards_data_science,22-03-2023,37,63
1549,https://towardsdatascience.com/intro-to-torchdata-a-walkthrough-with-conceptual-captions-3m-928144b5bc41,intro_to_torchdata:_a_walkthrough_with_conceptual_captions 3m,learn_how_to_use_torchdata_and_datapipes…,56.0,0,8,towards_data_science,22-03-2023,61,41
1550,https://uxdesign.cc/product-design-is-overtaking-ux-and-its-because-we-re-in-a-weak-economy-3f53d71a312,"product_design_is_overtaking_ux,_and_it’s_because_we’re_in_a_weak economy",understanding_why_ux_is not…,961.0,30,7,ux_collective,22-03-2023,73,28
1551,https://uxdesign.cc/design-notes-on-the-2023-wikipedia-redesign-d6573b9af28d,design_notes_on_the_2023_wikipedia_redesign,exploring_the_unique_challenges_of_making_changes within…,1700.0,28,19,ux_collective,22-03-2023,43,57
1552,https://uxdesign.cc/5-lesser-known-tips-on-spacing-for-product-designers-eb1d76f9a6ca,5_lesser-known_tips_on_spacing_for_product_designers,your_bae_might_not_give_you_space_but after…,820.0,6,4,ux_collective,22-03-2023,52,44
1553,https://uxdesign.cc/how-trust-is-still-evolving-in-e-commerce-4754aafce30,how_trust_is_still_evolving_in_e-commerce,three_main_challenges_to_provide_trustworthy_online…,150.0,2,10,ux_collective,22-03-2023,41,52
1554,https://medium.com/swlh/the-4-minute-summary-of-the-us-economy-over-the-last-4-years-thatll-help-you-invest-money-d5386b6c8cca,the_4-minute_summary_of_the_us_economy_over_the_last_4_years_(that’ll_help_you_invest money),0,642.0,11,4,the_startup,22-03-2023,92,0
1555,https://medium.com/swlh/how-to-find-time-to-create-part-time-if-youve-tried-everything-21fbe43466e5,how_to_find_time_to_create_part-time_(if_you’ve_tried_everything),my_simple_formula_for_part-time…,712.0,14,5,the_startup,22-03-2023,65,32
1556,https://medium.com/swlh/i-wrote-every-day-for-960-days-heres-the-simple-process-that-turned-me-into-a-pro-99f4e94d2e2f,"<strong_class=""markup--strong_markup--h3-strong"">i_wrote_every_day_for_960_days,_here’s_the_simple_process_that_turned_me_into_a pro</strong>",0,381.0,2,6,the_startup,22-03-2023,141,0
1557,https://medium.com/swlh/5-no-sweat-digital-products-every-solopreneur-can-launch-this-week-fc619e9dc926,5_no_sweat_digital_products_every_solopreneur_can_launch_this week,all_you_need_is_a_google_doc and…,162.0,1,7,the_startup,22-03-2023,66,33
1558,https://medium.com/swlh/new-linkedin-updates-you-will-love-95791af57547,new_linkedin_updates_you_will love,"feeds,_analytics,_notifications,_and filters.",124.0,1,6,the_startup,22-03-2023,34,45
1559,https://medium.com/swlh/why-copy-pasting-your-strategy-doesnt-always-work-9f84d7af27f4,why_copy-pasting_your_strategy_doesn’t_always work,how_understanding_your_audience_can_lead to…,34.0,0,4,the_startup,22-03-2023,50,44
1560,https://writingcooperative.com/build-a-thriving-community-to-drastically-enhance-your-writing-stats-1d67031f177a,build_a_thriving_community_to_drastically_enhance_your_writing stats,here’s_what_that_means_&_how to…,1700.0,22,6,the_writing_cooperative,22-03-2023,68,32
1561,https://writingcooperative.com/10-super-honest-tips-for-writers-breaking-into-literary-fiction-6cf168856c01,10_super-honest_tips_for_writers_breaking_into_literary fiction,you_have_my_admiration_and_my sympathy,170.0,0,6,the_writing_cooperative,22-03-2023,63,38
1562,https://writingcooperative.com/punctuation-for-creative-writers-part-2-9fa161869d93,"punctuation_for_creative_writers,_part 2","hey,_pay_attention!_on stops…",0.0,0,9,the_writing_cooperative,22-03-2023,40,29
1563,https://writingcooperative.com/write-now-with-elle-marr-4a27e2adaba1,write_now_with_elle marr,"today’s_write_now_interview_features_elle_marr,_lover_of_dim_sum_and author…",337.0,1,4,the_writing_cooperative,22-03-2023,24,76
1564,https://writingcooperative.com/is-it-pronounced-rec-ord-or-re-cord-it-depends-on-if-its-a-verb-90d10f38b0c6,is_it_pronounced_rec-ord_or_re-cord?_it_depends_on_if_it’s_a verb.,the_initial-stress_derivation_rule…,54.0,0,3,the_writing_cooperative,22-03-2023,66,35
1565,https://towardsdatascience.com/data-pipeline-design-patterns-100afa4b93e3,data_pipeline_design patterns,choosing_the_right_architecture_with examples,504.0,6,9,towards_data_science,02-01-2023,29,45
1566,https://towardsdatascience.com/making-the-jump-from-data-analyst-to-data-scientist-in-2023-74e2cf7fc139,making_the_jump_from_data_analyst_to_data_scientist_in 2023,the_skills_and_resources_you_need to…,531.0,10,12,towards_data_science,02-01-2023,59,37
1567,https://towardsdatascience.com/building-a-basic-machine-learning-model-in-python-d7cca929ee62,building_a_basic_machine_learning_model_in python,"<em_class=""markup--em_markup--h4-em"">extensive_essay_on_how_to_pick_the_right_problem and</em>",173.0,3,20,towards_data_science,02-01-2023,49,94
1568,https://towardsdatascience.com/using-python-to-solve-one-of-the-most-common-problems-in-engineering-c7f2a2d46091,using_python_to_solve_one_of_the_most_common_problems_in_engineering,certain_classes_of_problems come…,92.0,1,17,towards_data_science,02-01-2023,68,33
1569,https://towardsdatascience.com/how-to-build-a-causal-inference-model-to-explore-whether-global-warming-is-caused-by-human-activity-2bcf1830e071,how_to_build_a_causal_inference_model_to_explore_whether_global_warming_is_caused_by_human activity,0,170.0,1,13,towards_data_science,02-01-2023,99,0
1570,https://towardsdatascience.com/its-about-time-we-elevate-the-data-analyst-role-e2845d038233,it’s_about_time_we_elevate_the_data_analyst role,data_analysts_should become…,166.0,1,8,towards_data_science,02-01-2023,48,28
1571,https://towardsdatascience.com/applied-reinforcement-learning-iii-deep-q-networks-dqn-8f0e38196ba9,applied_reinforcement_learning_iii:_deep_q-networks_(dqn),learn_the_behavior_of_the_dqn_algorithm_step…,94.0,3,7,towards_data_science,02-01-2023,57,45
1572,https://towardsdatascience.com/understanding-the-importance-of-diversity-in-ensemble-learning-34fb58fd2ed0,understanding_the_importance_of_diversity_in_ensemble learning,the_role_of_diversity_in_improving…,91.0,2,9,towards_data_science,02-01-2023,62,35
1573,https://towardsdatascience.com/is-healthcare-analytics-right-for-you-320897b34409,is_healthcare_analytics_right_for you?,3_challenges_you’ll_face_in_the_field_until_the_day_you retire,317.0,3,7,towards_data_science,02-01-2023,38,62
1574,https://towardsdatascience.com/regularization-996a4967984a,why_does_regularization_actually work?,deconstructing_the_mathematical_concept_of_regularization_in…,202.0,4,9,towards_data_science,02-01-2023,38,61
1575,https://towardsdatascience.com/how-data-leakage-affects-model-performance-claims-841eb01276bb,how_data_leakage_affects_model_performance_claims,0,93.0,2,4,towards_data_science,02-01-2023,49,0
1576,https://towardsdatascience.com/poems-flowers-and-dragons-at-emnlp-2022-e83dbb0e91db,"poems,_flowers,_and_dragons_at_emnlp 2022",three_offbeat_papers_from_the_leading_nlp_conference…,63.0,2,8,towards_data_science,02-01-2023,41,53
1577,https://towardsdatascience.com/hands-on-multitarget-classification-using-python-1ac439aac708,hands-on_multitarget_classification_using python,"an_overview_of_approaches,_evaluation_metrics, and…",166.0,2,9,towards_data_science,02-01-2023,48,51
1578,https://uxdesign.cc/what-the-fnu-fa72cf4ad5bd,what_the fnu?,"in_2013,_i_applied_for_a_travel_visa_to_the_united_states._along_with_the_visa, america…",1200.0,16,7,ux_collective,02-01-2023,13,88
1579,https://uxdesign.cc/what-to-say-when-negotiating-a-product-design-salary-859ab553d8f6,what_to_say_when_negotiating_a_product_design salary,here_are_some_things_i’ve_said_to_gain_an extra…,660.0,5,9,ux_collective,02-01-2023,52,48
1580,https://uxdesign.cc/sizing-typography-in-design-systems-1cfc84a81ffe,sizing_typography_in_design systems,these_t-shirts_don’t fit.,487.0,3,12,ux_collective,02-01-2023,35,25
1581,https://uxdesign.cc/developer-handoff-from-zero-to-interaction-recordings-f353f36594a0,developer_handoff:_from_zero_to_interaction_recordings,0,481.0,59,7,ux_collective,02-01-2023,54,0
1582,https://uxdesign.cc/how-to-ask-questions-like-a-ux-researcher-a4e02041136c,how_to_ask_questions_like_a_ux_researcher,"tips_for_asking_good,_engaging,_and_productive_questions",350.0,4,8,ux_collective,02-01-2023,41,56
1583,https://uxdesign.cc/designing-for-brand-integrity-how-to-integrate-branding-into-the-ux-process-295266e5b48e,"<strong_class=""markup--strong_markup--h3-strong"">designing_for_brand_integrity:_how_to_integrate_branding_into ux</strong>",0,240.0,1,5,ux_collective,02-01-2023,122,0
1584,https://uxdesign.cc/will-ai-replace-ux-the-vignelli-canon-advice-for-junior-designers-50279914d30e,"will_ai_replace_ux,_the_vignelli_canon,_advice_for_junior_designers",weekly_curated_resources_for…,213.0,0,3,ux_collective,02-01-2023,67,29
1585,https://medium.com/swlh/5-steps-for-setting-and-achieving-your-business-goals-in-2023-1792b37b27a9,5_steps_for_setting_and_achieving_your_business_goals_in 2023,grow_your_business_for_your_ideal life…,434.0,10,4,the_startup,02-01-2023,61,39
1586,https://medium.com/swlh/copy-this-blueprint-if-you-want-to-build-an-agency-make-some-serious-3b08445ef345,copy_this_blueprint_if_you_want_to_build_an_agency_&_make_some_serious $$$,"take_it_away, clara",486.0,5,8,the_startup,02-01-2023,74,19
1587,https://medium.com/swlh/if-you-want-to-start-your-business-in-2023-read-this-3dbc87a60012,"if_you_want_to_start_your_business_in_2023,_read this.",5_things_i_learned_from_being_a_solopreneur_for…,142.0,2,5,the_startup,02-01-2023,54,48
1588,https://medium.com/swlh/this-linkedin-post-got-850k-views-with-less-than-5k-followers-for-all-the-right-reasons-585e56889183,this_linkedin_post_got_850k+_views_with_less_than_5k_followers_for_all_the_right reasons,0,387.0,5,6,the_startup,02-01-2023,88,0
1589,https://medium.com/swlh/5-lessons-ive-learned-as-a-full-time-content-writer-6acb4bd6a19,5_lessons_i’ve_learned_as_a_full-time_content writer,#3_is key,333.0,5,5,the_startup,02-01-2023,52,9
1590,https://writingcooperative.com/ai-is-here-to-take-over-your-writing-are-you-ready-aee12ada579c,ai_is_here_to_take_over_your_writing._are_you ready?,i've_experimented_with_different_ai_software…,530.0,14,5,the_writing_cooperative,02-01-2023,52,45
1591,https://writingcooperative.com/its-high-time-we-leave-this-mindset-behind-and-sail-on-to-become-a-better-writer-61278ae6e51,it’s_high_time_we_leave_this_mindset_behind_and_sail_on_to_become_a_better writer,one_big_lesson i…,626.0,13,5,the_writing_cooperative,02-01-2023,81,17
1592,https://writingcooperative.com/the-careful-comma-c34db491a085,the_careful comma,"gotta_love_those_commas;_after_all,_you’re_a writer",857.0,13,5,the_writing_cooperative,02-01-2023,17,51
1593,https://writingcooperative.com/why-arent-there-ever-extended-editions-of-books-5b3047cd2315,why_aren’t_there_ever_extended_editions_of books?,0,0.0,0,6,the_writing_cooperative,02-01-2023,49,0
1594,https://towardsdatascience.com/using-chatgpt-as-a-creative-writing-partner-part-1-prose-dc9a9994d41f,using_chatgpt_as_a_creative_writing_partner — part_1: prose,"how_the_latest_language_model_from_openai_can_help_write_poetry,_fiction,_and_screenplays",607.0,12,15,towards_data_science,04-01-2023,59,89
1595,https://towardsdatascience.com/10-simple-things-you-can-do-to-improve-your-data-science-skills-in-2023-af274dc513da,10_simple_things_you_can_do_to_improve_your_data_science_skills_in 2023,here’s_to_making_this next…,387.0,8,8,towards_data_science,04-01-2023,71,27
1596,https://towardsdatascience.com/what-does-entropy-measure-an-intuitive-explanation-a7f7e5d16421,what_does_entropy_measure?_an_intuitive_explanation,0,387.0,2,11,towards_data_science,04-01-2023,51,0
1597,https://towardsdatascience.com/a-beginner-friendly-introduction-to-mlops-95282f25325c,a_beginner-friendly_introduction_to mlops,a_first_step_to mlops,412.0,4,9,towards_data_science,04-01-2023,41,21
1598,https://towardsdatascience.com/python3-12-98245ecd6a97,what_to_expect_in_python 3.12,"new_features,_updates_and_removals_in_the_upcoming_python_3.12 release",140.0,1,6,towards_data_science,04-01-2023,29,70
1599,https://towardsdatascience.com/naive-bayes-classifier-from-scratch-with-python-942708211470,"naive_bayes_classifier_from_scratch,_with python",from_theory_to_practice_with_bayes theorem,75.0,3,10,towards_data_science,04-01-2023,48,42
1600,https://towardsdatascience.com/statistics-bootcamp-8-a-tale-of-two-means-ecec013ae414,statistics_bootcamp_8:_a_tale_of_two means,learn_the_math and…,0.0,0,13,towards_data_science,04-01-2023,42,19
